Potential (mV) / Current (µA)	testset1	testset2
810.656738	20.8	50980.80000000001
813.098145	20.9	51225.9
815.5395510000001	20.9	51225.9
817.980957	21.0	51471.0
820.422363	21.0	51471.0
822.86377	21.0	51471.0
825.3051760000001	21.1	51716.09999999999
827.746582	21.1	51716.09999999999
830.187988	21.2	51961.2
832.629395	21.2	51961.2
835.0708010000001	21.2	51961.2
837.512207	21.4	52451.4
839.953613	21.4	52451.4
842.39502	21.5	52696.5
844.8364260000001	21.5	52696.5
847.277832	21.600000000000005	52941.59999999999
849.719238	21.7	53186.7
852.160645	21.8	53431.8
854.6020510000001	21.8	53431.8
857.043457	21.9	53676.9
859.484863	22.0	53922.00000000001
861.92627	22.1	54167.1
864.3676760000001	22.2	54412.2
866.809082	22.3	54657.299999999996
869.250488	22.4	54902.399999999994
871.691895	22.4	54902.399999999994
874.133301	22.6	55392.59999999999
876.574707	22.7	55637.7
879.016113	22.8	55882.799999999996
881.45752	22.9	56127.9
883.898926	23.0	56373.0
886.340332	23.1	56618.100000000006
888.781738	23.3	57108.30000000001
891.223145	23.4	57353.4
893.664551	23.6	57843.6
896.105957	23.7	58088.69999999999
898.547363	23.9	58578.899999999994
900.98877	24.0	58824.0
903.430176	24.2	59314.19999999999
905.871582	24.4	59804.4
908.312988	24.6	60294.600000000006
910.754395	24.8	60784.80000000001
913.195801	25.0	61275.0
915.637207	25.2	61765.19999999999
918.078613	25.5	62500.5
920.52002	25.700000000000003	62990.7
922.961426	25.9	63480.899999999994
925.402832	26.2	64216.19999999999
927.844238	26.5	64951.49999999999
930.285645	26.8	65686.8
932.727051	27.000000000000004	66177.0
935.168457	27.399999999999995	67157.4
937.609863	27.699999999999996	67892.7
940.05127	28.000000000000004	68628.0
942.492676	28.4	69608.4
944.934082	28.699999999999996	70343.7
947.375488	29.1	71324.10000000002
949.816895	29.4	72059.4
952.258301	29.8	73039.8
954.699707	30.2	74020.2
957.141113	30.7	75245.7
959.58252	31.099999999999998	76226.1
962.023926	31.5	77206.50000000001
964.465332	32.0	78432.0
966.906738	32.50000000000001	79657.5
969.348145	32.89999999999999	80637.89999999998
971.789551	33.4	81863.4
974.230957	33.9	83088.9
976.672363	34.5	84559.50000000001
979.11377	35.0	85785.0
981.555176	35.49999999999999	87010.5
983.996582	36.0	88236.0
986.437988	36.7	89951.7
988.879395	37.2	91177.2
991.320801	37.9	92892.9
993.762207	38.5	94363.5
996.203613	39.1	95834.1
998.64502	39.7	97304.70000000001
1001.086426	40.3	98775.30000000002
998.64502	32.50000000000001	79657.5
996.203613	27.9	68382.9
993.762207	24.5	60049.5
991.320801	21.600000000000005	52941.59999999999
988.879395	19.2	47059.2
986.437988	17.0	41667.0
983.996582	15.1	37010.1
981.555176	13.3	32598.300000000003
979.11377	11.6	28431.6
976.672363	10.1	24755.1
974.230957	8.729999999999999	21397.23
971.789551	7.45	18259.95
969.348145	6.319999999999999	15490.32
966.906738	5.25	12867.75
964.465332	4.220000000000001	10343.22
962.023926	3.28	8039.28
959.58252	2.43	5955.93
957.141113	1.61	3946.11
954.699707	0.9079999999999999	2225.508
952.258301	0.193	473.043
949.816895	-0.443	-1085.7930000000001
947.375488	-1.02	-2500.02
944.934082	-1.52	-3725.52
942.492676	-2.1	-5147.1
940.05127	-2.36	-5784.36
937.609863	-2.84	-6960.84
935.168457	-3.18	-7794.18
932.727051	-3.51	-8603.01
930.285645	-3.75	-9191.25
927.844238	-3.9600000000000004	-9705.96
925.402832	-4.1899999999999995	-10269.69
922.961426	-4.359999999999999	-10686.36
920.52002	-4.43	-10857.93
918.078613	-4.6	-11274.6
915.637207	-4.66	-11421.66
913.195801	-4.74	-11617.74
910.754395	-4.71	-11544.21
908.312988	-4.74	-11617.74
905.871582	-4.78	-11715.78
903.430176	-4.74	-11617.74
900.98877	-4.74	-11617.74
898.547363	-4.66	-11421.66
896.105957	-4.66	-11421.66
893.664551	-4.66	-11421.66
891.223145	-4.58	-11225.58
888.781738	-4.48	-10980.480000000001
886.340332	-4.470000000000001	-10955.970000000001
883.898926	-4.41	-10808.91
881.45752	-4.37	-10710.87
879.016113	-4.3100000000000005	-10563.81
876.574707	-4.27	-10465.769999999999
874.133301	-4.26	-10441.26
871.691895	-4.23	-10367.73
869.250488	-4.17	-10220.67
866.809082	-4.109999999999999	-10073.61
864.3676760000001	-4.109999999999999	-10073.61
861.92627	-4.0600000000000005	-9951.06
859.484863	-4.02	-9853.02
857.043457	-4.04	-9902.04
854.6020510000001	-3.98	-9754.98
852.160645	-3.9899999999999998	-9779.49
849.719238	-3.9899999999999998	-9779.49
847.277832	-3.9899999999999998	-9779.49
844.8364260000001	-4.02	-9853.02
842.39502	-4.0	-9804.0
839.953613	-3.97	-9730.47
837.512207	-4.02	-9853.02
835.0708010000001	-4.07	-9975.57
832.629395	-4.0600000000000005	-9951.06
830.187988	-4.08	-10000.08
827.746582	-4.13	-10122.630000000001
825.3051760000001	-4.140000000000001	-10147.140000000001
822.86377	-4.16	-10196.16
820.422363	-4.23	-10367.73
817.980957	-4.26	-10441.26
815.5395510000001	-4.3100000000000005	-10563.81
813.098145	-4.359999999999999	-10686.36
810.656738	-4.4	-10784.4
808.215332	-4.4399999999999995	-10882.44
805.7739260000001	-4.48	-10980.480000000001
803.33252	-4.53	-11103.03
800.891113	-4.6	-11274.6
798.449707	-4.61	-11299.109999999999
796.0083010000001	-4.68	-11470.68
793.566895	-4.7	-11519.7
791.125488	-4.7700000000000005	-11691.27
788.684082	-4.79	-11740.29
786.2426760000001	-4.8500000000000005	-11887.35
783.80127	-4.909999999999999	-12034.41
781.359863	-4.92	-12058.92
778.918457	-4.9799999999999995	-12205.98
776.4770510000001	-5.03	-12328.53
774.035645	-5.069999999999999	-12426.57
771.594238	-5.13	-12573.630000000001
769.152832	-5.16	-12647.16
766.7114260000001	-5.21	-12769.710000000001
764.27002	-5.25	-12867.75
761.828613	-5.25	-12867.75
759.387207	-5.33	-13063.83
756.9458010000001	-5.39	-13210.89
754.504395	-5.43	-13308.93
752.062988	-5.47	-13406.970000000001
749.621582	-5.5	-13480.500000000002
747.1801760000001	-5.58	-13676.58
744.73877	-5.62	-13774.619999999999
742.297363	-5.65	-13848.15
739.855957	-5.6899999999999995	-13946.19
737.4145510000001	-5.75	-14093.25
734.973145	-5.8	-14215.8
732.531738	-5.83	-14289.33
730.090332	-5.88	-14411.880000000001
727.6489260000001	-5.9	-14460.9
725.20752	-5.9399999999999995	-14558.939999999999
722.766113	-6.0	-14706.0
720.324707	-6.04	-14804.039999999999
717.8833010000001	-6.11	-14975.61
715.441895	-6.16	-15098.16
713.000488	-6.21	-15220.710000000001
710.559082	-6.24	-15294.24
708.1176760000001	-6.3	-15441.299999999997
705.67627	-6.33	-15514.83
703.2348629999999	-6.409999999999999	-15710.910000000002
700.793457	-6.45	-15808.949999999999
698.3520510000001	-6.500000000000001	-15931.500000000002
695.9106449999999	-6.54	-16029.539999999999
693.4692379999999	-6.6000000000000005	-16176.599999999999
691.027832	-6.6499999999999995	-16299.149999999998
688.5864260000001	-6.72	-16470.72
686.1450199999999	-6.75	-16544.25
683.7036129999999	-6.8	-16666.8
681.262207	-6.900000000000001	-16911.900000000005
678.8208010000001	-6.97	-17083.47
676.3793949999999	-6.99	-17132.49
673.9379879999999	-7.08	-17353.079999999998
671.496582	-7.15	-17524.649999999998
669.0551760000001	-7.220000000000001	-17696.219999999998
666.6137699999999	-7.29	-17867.79
664.1723629999999	-7.37	-18063.87
661.730957	-7.43	-18210.93
659.2895510000001	-7.499999999999999	-18382.5
656.8481449999999	-7.59	-18603.09
654.4067379999999	-7.699999999999999	-18872.7
651.965332	-7.79	-19093.289999999997
649.5239260000001	-7.859999999999999	-19264.86
647.0825199999999	-7.96	-19509.96
644.6411129999999	-8.04	-19706.04
642.199707	-8.18	-20049.18
639.7583010000001	-8.290000000000001	-20318.79
637.3168949999999	-8.4	-20588.4
634.8754879999999	-8.54	-20931.539999999997
632.434082	-8.65	-21201.149999999998
629.9926760000001	-8.81	-21593.31
627.5512699999999	-8.950000000000001	-21936.45
625.1098629999999	-9.1	-22304.1
622.668457	-9.28	-22745.28
620.2270510000001	-9.45	-23161.95
617.7856449999999	-9.62	-23578.620000000003
615.3442379999999	-9.8	-24019.799999999996
612.902832	-9.979999999999999	-24460.98
610.4614260000001	-10.2	-25000.2
608.0200199999999	-10.4	-25490.400000000005
605.5786129999999	-10.6	-25980.6
603.137207	-10.800000000000002	-26470.799999999996
600.6958010000001	-11.0	-26961.000000000004
598.2543949999999	-11.3	-27696.299999999996
595.8129879999999	-11.5	-28186.5
593.371582	-11.7	-28676.7
590.9301760000001	-11.900000000000002	-29166.9
588.4887699999999	-12.1	-29657.099999999995
586.0473629999999	-12.4	-30392.400000000005
583.605957	-12.6	-30882.599999999995
581.1645510000001	-12.799999999999999	-31372.8
578.7231449999999	-13.000000000000002	-31863.000000000004
576.2817379999999	-13.200000000000001	-32353.199999999997
573.840332	-13.500000000000002	-33088.5
571.3989260000001	-13.699999999999998	-33578.7
568.9575199999999	-13.9	-34068.9
566.5161129999999	-14.1	-34559.100000000006
564.074707	-14.300000000000002	-35049.3
561.6333010000001	-14.4	-35294.4
559.1918949999999	-14.6	-35784.6
556.7504879999999	-14.800000000000002	-36274.8
554.309082	-14.9	-36519.9
551.8676760000001	-15.1	-37010.1
549.4262699999999	-15.2	-37255.2
546.9848629999999	-15.299999999999999	-37500.30000000001
544.543457	-15.5	-37990.5
542.1020510000001	-15.6	-38235.6
539.6606449999999	-15.7	-38480.69999999999
537.2192379999999	-15.8	-38725.8
534.777832	-15.9	-38970.9
532.3364260000001	-16.0	-39216.0
529.8950199999999	-16.0	-39216.0
527.453613	-16.1	-39461.1
525.012207	-16.2	-39706.2
522.5708010000001	-16.3	-39951.3
520.1293949999999	-16.4	-40196.4
517.687988	-16.4	-40196.4
515.246582	-16.5	-40441.50000000001
512.8051760000001	-16.6	-40686.6
510.36377	-16.7	-40931.7
507.922363	-16.8	-41176.8
505.480957	-16.8	-41176.8
503.039551	-16.9	-41421.899999999994
500.598145	-17.1	-41912.1
498.156738	-17.2	-42157.19999999999
495.715332	-17.3	-42402.3
493.273926	-17.4	-42647.4
490.83252	-17.6	-43137.6
488.391113	-17.7	-43382.700000000004
485.949707	-17.9	-43872.90000000001
483.508301	-18.1	-44363.1
481.066895	-18.2	-44608.2
478.625488	-18.4	-45098.4
476.184082	-18.6	-45588.6
473.742676	-18.8	-46078.8
471.30127	-19.0	-46569.0
468.859863	-19.2	-47059.2
466.418457	-19.5	-47794.5
463.977051	-19.7	-48284.7
461.535645	-19.9	-48774.9
459.094238	-20.1	-49265.1
456.652832	-20.4	-50000.4
454.211426	-20.6	-50490.600000000006
451.77002	-20.8	-50980.80000000001
449.328613	-21.1	-51716.09999999999
446.887207	-21.4	-52451.4
444.445801	-21.600000000000005	-52941.59999999999
442.00439500000005	-21.8	-53431.8
439.562988	-22.1	-54167.1
437.121582	-22.4	-54902.399999999994
434.680176	-22.7	-55637.7
432.23877000000005	-22.9	-56127.9
429.797363	-23.2	-56863.2
427.355957	-23.6	-57843.6
424.914551	-23.800000000000004	-58333.8
422.47314500000005	-24.1	-59069.100000000006
420.031738	-24.5	-60049.5
417.590332	-24.9	-61029.9
415.148926	-25.2	-61765.19999999999
412.70752000000005	-25.599999999999998	-62745.6
410.266113	-26.1	-63971.100000000006
407.824707	-26.400000000000002	-64706.399999999994
405.383301	-26.899999999999995	-65931.90000000001
402.94189500000005	-27.399999999999995	-67157.4
400.500488	-27.9	-68382.9
398.059082	-28.499999999999996	-69853.5
395.617676	-29.1	-71324.10000000002
393.17627000000005	-29.7	-72794.7
390.734863	-30.4	-74510.4
388.293457	-31.099999999999998	-76226.1
385.852051	-31.900000000000002	-78186.9
383.41064500000005	-32.7	-80147.7
380.969238	-33.699999999999996	-82598.7
378.527832	-34.6	-84804.6
376.086426	-35.70000000000001	-87500.7
373.64502000000005	-36.7	-89951.7
371.203613	-38.0	-93138.0
368.762207	-39.29999999999999	-96324.3
366.32080099999996	-40.7	-99755.7
363.87939500000005	-42.3	-103677.30000000002
361.437988	-44.0	-107844.00000000001
358.996582	-45.8	-112255.8
356.55517599999996	-47.8	-117157.79999999999
354.11377000000005	-49.8	-122059.8
351.672363	-52.4	-128432.39999999998
349.230957	-55.1	-135050.1
346.78955099999996	-57.99999999999999	-142158.0
344.34814500000005	-61.50000000000001	-150736.5
341.906738	-65.9	-161520.9
339.465332	-70.99999999999999	-174021.0
337.02392599999996	-77.6	-190197.60000000003
334.58252000000005	-87.10000000000001	-213482.09999999998
332.141113	-100.861	-247210.31100000002
329.699707	-120.941	-296426.391
327.25830099999996	-147.55200000000002	-361649.95200000005
324.816895	-178.74099999999999	-438094.19100000005
322.375488	-210.815	-516707.56500000006
319.934082	-238.79999999999998	-585298.8
317.49267599999996	-258.63599999999997	-633916.836
315.05127	-267.39500000000004	-655385.145
312.609863	-263.916	-646858.116
310.168457	-249.14600000000002	-610656.846
307.72705099999996	-225.8	-553435.8
305.285645	-198.91400000000002	-487538.214
302.844238	-173.615	-425530.36500000005
300.402832	-152.557	-373917.20700000005
297.96142599999996	-136.23	-333899.73
295.52002	-123.444	-302561.244
293.078613	-113.49499999999999	-278176.245
290.637207	-105.53	-258654.02999999997
288.19580099999996	-98.8	-242158.8
285.754395	-93.3	-228678.3
283.312988	-88.5	-216913.5
280.871582	-84.4	-206864.39999999997
278.43017599999996	-80.70000000000002	-197795.7
275.98877	-77.39999999999999	-189707.39999999997
273.547363	-74.6	-182844.60000000003
271.105957	-72.1	-176717.1
268.66455099999996	-69.79999999999998	-171079.8
266.223145	-67.6	-165687.59999999998
263.781738	-65.6	-160785.6
261.340332	-63.800000000000004	-156373.8
258.898926	-62.199999999999996	-152452.2
256.45752	-60.699999999999996	-148775.7
254.016113	-59.4	-145589.4
251.574707	-57.9	-141912.9
249.133301	-56.7	-138971.7
246.691895	-55.50000000000001	-136030.5
244.250488	-54.4	-133334.4
241.809082	-53.400000000000006	-130883.39999999998
239.36767600000002	-52.5	-128677.5
236.92627	-51.5	-126226.50000000001
234.484863	-50.699999999999996	-124265.7
232.043457	-49.9	-122304.9
229.602051	-49.1	-120344.1
227.160645	-48.4	-118628.39999999998
224.719238	-47.7	-116912.7
222.277832	-47.1	-115442.1
219.836426	-46.3	-113481.3
217.39502	-45.7	-112010.7
214.953613	-45.1	-110540.1
212.512207	-44.6	-109314.59999999999
210.070801	-44.1	-108089.1
207.629395	-43.6	-106863.6
205.187988	-43.20000000000001	-105883.19999999998
202.746582	-42.8	-104902.8
200.305176	-42.4	-103922.4
197.86377	-42.0	-102942.0
195.422363	-41.7	-102206.7
192.980957	-41.300000000000004	-101226.3
190.539551	-41.0	-100491.0
188.098145	-40.6	-99510.6
185.656738	-40.3	-98775.30000000002
183.215332	-40.1	-98285.10000000002
180.773926	-39.8	-97549.8
178.33252	-39.6	-97059.59999999999
175.891113	-39.29999999999999	-96324.3
173.449707	-39.1	-95834.1
171.008301	-38.900000000000006	-95343.9
168.566895	-38.699999999999996	-94853.69999999998
166.125488	-38.6	-94608.6
163.684082	-38.4	-94118.4
161.24267600000002	-38.2	-93628.2
158.80127	-38.099999999999994	-93383.09999999999
156.359863	-37.8	-92647.8
153.918457	-37.8	-92647.8
151.477051	-37.7	-92402.7
149.035645	-37.5	-91912.5
146.594238	-37.4	-91667.4
144.152832	-37.3	-91422.30000000002
141.711426	-37.2	-91177.2
139.27002	-37.1	-90932.1
136.82861300000002	-37.0	-90687.0
134.387207	-37.0	-90687.0
131.945801	-36.900000000000006	-90441.9
129.504395	-36.8	-90196.8
127.062988	-36.7	-89951.7
124.621582	-36.7	-89951.7
122.18017599999999	-36.6	-89706.59999999999
119.73877	-36.6	-89706.59999999999
117.297363	-36.5	-89461.5
114.855957	-36.5	-89461.5
112.41455099999999	-36.4	-89216.4
109.973145	-36.4	-89216.4
107.531738	-36.4	-89216.4
105.090332	-36.300000000000004	-88971.3
102.64892599999999	-36.2	-88726.2
100.20752	-36.300000000000004	-88971.3
97.766113	-36.2	-88726.2
95.324707	-36.2	-88726.2
92.88330099999999	-36.2	-88726.2
90.441895	-36.099999999999994	-88481.1
88.000488	-36.099999999999994	-88481.1
85.559082	-36.099999999999994	-88481.1
83.11767599999999	-36.0	-88236.0
80.67627	-36.0	-88236.0
78.234863	-36.0	-88236.0
75.793457	-35.9	-87990.9
73.35205099999999	-35.9	-87990.9
70.91064500000002	-35.9	-87990.9
68.46923800000002	-35.9	-87990.9
66.02783199999999	-35.8	-87745.80000000002
63.58642599999999	-35.8	-87745.80000000002
61.14502000000002	-35.8	-87745.80000000002
58.70361300000002	-35.8	-87745.80000000002
56.26220699999999	-35.70000000000001	-87500.7
53.82080099999999	-35.6	-87255.6
51.37939500000002	-35.6	-87255.6
48.93798800000002	-35.6	-87255.6
46.49658199999999	-35.6	-87255.6
44.05517599999999	-35.49999999999999	-87010.5
41.61377000000002	-35.49999999999999	-87010.5
39.17236300000002	-35.49999999999999	-87010.5
36.73095699999999	-35.49999999999999	-87010.5
34.28955099999999	-35.4	-86765.40000000001
31.848145000000017	-35.4	-86765.40000000001
29.40673800000002	-35.4	-86765.40000000001
26.96533199999999	-35.4	-86765.40000000001
24.523926000000017	-35.4	-86765.40000000001
22.082520000000017	-35.3	-86520.29999999999
19.64111300000002	-35.3	-86520.29999999999
17.19970699999999	-35.3	-86520.29999999999
14.758301000000017	-35.3	-86520.29999999999
12.316895000000017	-35.2	-86275.2
9.875488000000018	-35.2	-86275.2
7.434081999999989	-35.2	-86275.2
4.992676000000017	-35.2	-86275.2
2.5512700000000166	-35.2	-86275.2
0.10986300000001847	-35.2	-86275.2
-2.3315430000000106	-35.2	-86275.2
0.10986300000001847	-31.900000000000002	-78186.9
2.5512700000000166	-29.999999999999996	-73530.0
4.992676000000017	-28.499999999999996	-69853.5
7.434081999999989	-27.399999999999995	-67157.4
9.875488000000018	-26.400000000000002	-64706.399999999994
12.316895000000017	-25.400000000000002	-62255.399999999994
14.758301000000017	-24.6	-60294.600000000006
17.19970699999999	-23.9	-58578.899999999994
19.64111300000002	-23.2	-56863.2
22.082520000000017	-22.5	-55147.5
24.523926000000017	-21.9	-53676.9
26.96533199999999	-21.3	-52206.299999999996
29.40673800000002	-20.8	-50980.80000000001
31.848145000000017	-20.2	-49510.2
34.28955099999999	-19.7	-48284.7
36.73095699999999	-19.2	-47059.2
39.17236300000002	-18.7	-45833.7
41.61377000000002	-18.2	-44608.2
44.05517599999999	-17.8	-43627.8
46.49658199999999	-17.4	-42647.4
48.93798800000002	-16.9	-41421.899999999994
51.37939500000002	-16.5	-40441.50000000001
53.82080099999999	-16.1	-39461.1
56.26220699999999	-15.7	-38480.69999999999
58.70361300000002	-15.299999999999999	-37500.30000000001
61.14502000000002	-14.800000000000002	-36274.8
63.58642599999999	-14.499999999999998	-35539.5
66.02783199999999	-14.1	-34559.100000000006
68.46923800000002	-13.699999999999998	-33578.7
70.91064500000002	-13.3	-32598.300000000003
73.35205099999999	-13.000000000000002	-31863.000000000004
75.793457	-12.6	-30882.599999999995
78.234863	-12.3	-30147.300000000003
80.67627	-12.0	-29412.0
83.11767599999999	-11.6	-28431.6
85.559082	-11.2	-27451.199999999997
88.000488	-10.9	-26715.9
90.441895	-10.6	-25980.6
92.88330099999999	-10.2	-25000.2
95.324707	-9.93	-24338.43
97.766113	-9.57	-23456.07
100.20752	-9.290000000000001	-22769.79
102.64892599999999	-8.950000000000001	-21936.45
105.090332	-8.620000000000001	-21127.62
107.531738	-8.31	-20367.81
109.973145	-8.02	-19657.02
112.41455099999999	-7.73	-18946.230000000003
114.855957	-7.41	-18161.91
117.297363	-7.1	-17402.1
119.73877	-6.78	-16617.78
122.18017599999999	-6.54	-16029.539999999999
124.621582	-6.2	-15196.200000000003
